,College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year
919,5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Computer Science and Engineering,410,116,116,100,78
920,5113,KINGSTON ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,152,56,31,33,32
921,5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,38,4,13,20,1
922,5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,73,1,45,19,8
923,5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Computer Science and Engineering,54,23,16,11,4
924,5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Civil Engineering,62,2,35,22,3
925,5114,OXFORD COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering,101,8,62,25,6
926,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Computer Science and Engineering,235,62,68,44,61
927,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.Tech Information Technology,59,59,0,0,0
928,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,161,53,62,30,16
929,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Mechanical Engineering,158,41,60,31,26
930,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,,1,0,1,0,0
931,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Civil Engineering,28,0,10,12,6
932,5115,P.T. LEE CHENGALVARAYA NAICKER COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,139,55,57,16,11
933,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,33,0,6,27,0
934,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Civil Engineering,20,1,2,15,2
935,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,13,2,7,4,0
936,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Computer Science and Engineering,41,11,18,12,0
937,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.Tech Information Technology,17,4,6,6,1
938,5117,Pallavan College of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Mechanical Engineering,98,1,19,68,10
939,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,53,17,5,12,19
940,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,15,3,2,5,5
941,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,37,5,12,12,8
942,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,48,29,8,5,6
943,5118,PODHIGAI COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,133,61,36,19,17
944,5119,Priyadarshi Engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,45,10,12,13,10
945,5119,Priyadarshi Engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,112,27,24,42,19
946,5119,Priyadarshi Engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,112,18,36,38,20
947,5119,Priyadarshi Engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,289,91,88,81,29
948,5119,Priyadarshi Engineering college,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUPATTUR,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,119,54,37,17,11
949,5121,RANIPPETTAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,5,0,3,2,0
950,5121,RANIPPETTAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,26,4,18,4,0
951,5121,RANIPPETTAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Civil Engineering,8,0,8,0,0
952,5121,RANIPPETTAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Mechanical Engineering,51,0,30,21,0
953,5121,RANIPPETTAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Computer Science and Engineering,11,1,7,3,0
954,5122,S.K.P. ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electronics and Communication Engineering,51,20,11,11,9
955,5122,S.K.P. ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Computer Science and Engineering,213,89,64,37,23
956,5122,S.K.P. ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Mechanical Engineering,33,0,10,9,14
957,5122,S.K.P. ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.Tech Information Technology,100,52,23,15,10
958,5122,S.K.P. ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone V : Tindivanam,2.0,B.E Electrical and Electronics Engineering,39,0,7,13,19
959,5126,SREE KRISHNA COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Civil Engineering,51,0,14,30,7
960,5126,SREE KRISHNA COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,59,0,33,24,2
961,5126,SREE KRISHNA COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,77,1,33,32,11
962,5126,SREE KRISHNA COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Mechanical Engineering,114,0,33,63,18
963,5126,SREE KRISHNA COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Computer Science and Engineering,61,9,19,26,7
964,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,120,16,35,49,20
965,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Computer Science and Engineering,148,59,45,17,27
966,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering,131,2,38,64,27
967,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,93,37,24,10,22
968,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Civil Engineering,45,2,18,20,5
969,5127,SRI BALAJI CHOCKALINGAM ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.Tech Information Technology,145,58,48,10,29
970,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,Government College,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,461,108,111,128,114
971,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,Government College,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Computer Science and Engineering,225,54,58,59,54
972,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,Government College,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Civil Engineering,211,51,43,63,54
973,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,Government College,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,229,55,52,60,62
974,5131,THANTHAI PERIYAR GOVT INSTITUTE OF TECHNOLOGY,Government College,ANNA UNIVERSITY,VELLORE,Zone VI : Arni,2.0,B.E Mechanical Engineering,470,111,111,123,125
975,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.Tech Information Technology,81,26,32,19,4
976,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Mechanical Engineering,154,10,65,54,25
977,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,86,6,30,25,25
978,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Computer Science and Engineering,187,80,47,31,29
979,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Civil Engineering,83,3,24,32,24
980,5132,THIRUMALAI ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,81,10,28,32,11
981,5133,University College of Engineering ARNI,University Constituent Colleges,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,167,51,36,46,34
982,5133,University College of Engineering ARNI,University Constituent Colleges,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering (Tamil Medium),15,2,8,4,1
983,5133,University College of Engineering ARNI,University Constituent Colleges,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Computer Science and Engineering,177,50,40,44,43
984,5133,University College of Engineering ARNI,University Constituent Colleges,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Mechanical Engineering,115,9,37,41,28
985,5133,University College of Engineering ARNI,University Constituent Colleges,ANNA UNIVERSITY,TIRUVANNAMALAI,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,142,30,42,36,34
986,5134,University College of Engineering kanchipuram,University Constituent Colleges,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,226,53,61,60,52
987,5134,University College of Engineering kanchipuram,University Constituent Colleges,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,239,55,63,67,54
988,5134,University College of Engineering kanchipuram,University Constituent Colleges,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,213,55,59,51,48
989,5134,University College of Engineering kanchipuram,University Constituent Colleges,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,191,26,59,55,51
990,5134,University College of Engineering kanchipuram,University Constituent Colleges,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,,2,0,0,2,0
991,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electronics and Communication Engineering,135,42,38,28,27
992,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Civil Engineering,9,1,0,0,8
993,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Mechanical Engineering,71,7,19,21,24
994,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Electrical and Electronics Engineering,63,19,19,18,7
995,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.E Computer Science and Engineering,213,60,63,46,44
996,5135,ANNAI MIRA COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,RANIPET,Zone VI : Arni,2.0,B.Tech Artificial Intelligence and Data Science,86,60,26,0,0
998,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Automobile Engineering,157,24,66,64,3
999,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Electrical and Electronics Engineering,208,56,66,66,20
1000,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Mechanical Engineering,195,33,65,65,32
1001,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Electronics and Communication Engineering,166,60,66,27,13
1002,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Civil Engineering,166,12,66,66,22
1003,6102,ANNAPOORANA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Computer Science and Engineering,220,60,66,63,31
1004,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.Tech Artificial Intelligence and Data Science,105,57,48,0,0
1005,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,82,15,16,25,26
1006,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,468,127,110,116,115
1007,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.Tech Information Technology,52,52,0,0,0
1008,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,,2,2,0,0,0
1009,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,200,44,30,62,64
1010,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,190,23,33,64,70
1011,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,326,85,73,92,76
1012,6105,Dhirajlal Gandhi College of Technology,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VII : Dharmapuri,2.0,B.Tech Agriculture Engineering,45,25,20,0,0
1013,6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,Government College,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,236,57,54,62,63
1014,6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,Government College,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,213,55,61,47,50
1015,6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,Government College,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,229,59,61,55,54
1016,6107,GOVERNMENT COLLEGE OF ENGINEERING - BARGUR,Government College,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,229,51,53,62,63
1017,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,309,126,65,63,55
1018,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Mechatronics Engineering,114,39,43,25,7
1019,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.Tech Artificial Intelligence and Data Science,62,62,0,0,0
1020,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,187,54,65,36,32
1021,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.Tech Information Technology,302,126,64,63,49
1022,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,,2,0,2,0,0
1023,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,62,16,9,22,15
1024,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.Tech Computer Science and Business Systems,1,1,0,0,0
1025,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.Tech Computer Science and Business System,50,50,0,0,0
1026,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,231,33,75,79,44
1027,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Aeronautical Engineering,73,29,19,16,9
1028,6108,ER.PERUMAL MANIMEKALAI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KRISHNAGIRI,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,361,126,124,54,57
1029,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.Tech Artificial Intelligence and Data Science,120,46,39,35,0
1030,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,399,110,113,85,91
1031,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,239,20,67,94,58
1032,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,134,5,29,59,41
1033,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,195,35,65,40,55
1034,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,399,13,126,150,110
1035,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Mechanical Engineering,252,10,83,86,73
1036,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Electrical and Electronics Engineering,99,4,33,33,29
1037,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Electronics and Communication Engineering,229,42,80,92,15
1038,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Civil Engineering,158,7,32,90,29
1039,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Aeronautical Engineering,56,7,10,28,11
1040,6110,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,DHARMAPURI,Zone VII : Dharmapuri,2.0,B.E Computer Science and Engineering,206,55,66,66,19
1041,6112,KNOWLEDGE INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,SALEM,Zone VIII : Salem,2.0,B.E Mechanical Engineering,407,77,131,105,94
